--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) Platinum 8480+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel SapphireRapids processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,1.999956749 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Group 1 Raw,Custom,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Counter,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,HWThread 64,HWThread 65,HWThread 66,HWThread 67,HWThread 68,HWThread 69,HWThread 70,HWThread 71,HWThread 72,HWThread 73,HWThread 74,HWThread 75,HWThread 76,HWThread 77,HWThread 78,HWThread 79,HWThread 80,HWThread 81,HWThread 82,HWThread 83,HWThread 84,HWThread 85,HWThread 86,HWThread 87,HWThread 88,HWThread 89,HWThread 90,HWThread 91,HWThread 92,HWThread 93,HWThread 94,HWThread 95,HWThread 96,HWThread 97,HWThread 98,HWThread 99,HWThread 100,HWThread 101,HWThread 102,HWThread 103,HWThread 104,HWThread 105,HWThread 106,HWThread 107,HWThread 108,HWThread 109,HWThread 110,HWThread 111
Runtime (RDTSC) [s],TSC,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00,5.000082e+00
INSTR_RETIRED_ANY,FIXC0,7921172126,7848625190,7883473143,7915648722,7895359507,7923649356,7905197516,7844267500,7899293390,7966513049,7897636507,7879182623,7947369862,7939694504,8111713231,8013796935,7974174220,8023720362,8151426444,7974468801,7901739970,8007254590,7730078930,7890770858,7839591873,7976853309,8072399520,7882847905,7773790515,7874512516,7989457865,7782947196,8013391382,8078112024,7956132941,7972782927,8056350723,8038237262,7980474370,7978579905,28379728217,8090465209,8064522801,7846292388,7863048427,7973817513,7817931857,7771777682,7931044870,7990103388,7992197193,7893178235,7911418840,7908131611,6653,9316,0,22692,13432,26220,20173,15871,13110,6555,11818,1546720,18664,22361,13369,19924,13369,11559,19924,6555,6555,6555,9316,15878,5019,9057,18121,1104150,18114,6555,6814,6555,25022,9057,6555,15612,2502,6555,13110,5011,13369,9323,31031,13110,13369,9057,6555,36517,6555,15612,11825,9316,13205,15871,25400,86713
CPU_CLK_UNHALTED_CORE,FIXC1,14929914681,14862611292,14862874381,14862911858,14869444696,14927744072,14929236843,14866911576,14928716345,14928795359,14863759591,14866475493,14927875179,14926820883,14931070557,14931083704,14926882356,14929553028,14929463960,14926397723,14889083816,14929281130,14867297509,14929609621,14870810048,14928275840,14928885186,14870628439,14869911256,14928680852,14926518687,14869131603,14929442826,14928349589,14927408186,14923755710,14926848460,14925276419,14925768607,14927228735,14927464502,14928124675,14925573562,14874342144,14857688784,14873170675,14878346494,14880286397,14874934777,14872386046,14928942891,14877235233,14927210490,14926140438,17723,19221,0,63255,71028,53297,38963,32549,27865,13389,20145,699865,35549,69590,27313,41094,27944,18738,40335,15313,14765,11198,19699,31415,5414,16971,37967,692660,33134,14181,15239,12261,44615,16300,15503,28147,2866,11395,42130,9986,24721,17858,66920,26354,31189,17999,11462,90985,18032,31146,23334,20960,32656,30658,64347,225855
CPU_CLK_UNHALTED_REF,FIXC2,9965444640,9920387840,9920754640,9920662400,9924969200,9964171200,9965017680,9923370080,9964445840,9964614800,9921322000,9923063360,9963939520,9962985600,9966015360,9966084400,9963060960,9965149760,9964787120,9963003600,9937778000,9964665840,9923598480,9964987600,9925714960,9964236400,9964720000,9925802800,9925210160,9964512160,9963219760,9924933840,9965390320,9964464080,9963808080,9961514960,9963549280,9962393760,9962480960,9963947600,9964144080,9964548080,9963023200,9928562240,9917521680,9927579520,9931116720,9932300160,9929068720,9927227680,9964868160,9930202560,9963996640,9963187040,11920,12800,0,42080,47520,35600,25840,21760,18560,9120,13440,467040,23600,46400,18160,27440,18640,12480,26880,10240,9840,7520,13120,20880,3600,11360,25360,463440,22080,9520,10080,8240,29840,10800,10320,18640,1920,7600,28000,6640,16560,11840,44720,17600,20640,12000,7600,60320,12000,20880,15680,14000,22000,20400,43520,149760
LONGEST_LAT_CACHE_MISS,PMC0,173194891,172179486,171783213,172749060,172542052,172778362,173409963,172848757,173252268,172638710,172598564,173104251,172632344,173288489,173258547,174572978,172809328,174419684,174300283,172374907,173367296,173492534,171667715,172372266,172496475,173589875,173124406,172356851,172432037,171696026,174391096,172290975,173860783,173909646,173050823,172367806,173651739,173621727,173829025,172954789,27407556,173681483,173274913,172503017,172294812,172785821,172802620,172422244,172885038,172607603,173771397,172804909,172901409,172434738,64,16,0,77,206,19,17,31,100,3,16,133,33,145,10,12,9,12,15,5,8,2,11,16,10,9,34,177,19,10,5,3,133,12,5,14,5,14,83,17,6,11,158,7,16,18,2,21,8,15,40,107,6,12,8,282
CAS_COUNT_RD,MBOX0C0,1202356023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX0C1,1051840961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX1C0,1203448477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX1C1,1051865879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX2C0,1202862189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
