--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) Platinum 8480+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel SapphireRapids processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,1.999947298 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Group 1 Raw,Custom,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Counter,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,HWThread 64,HWThread 65,HWThread 66,HWThread 67,HWThread 68,HWThread 69,HWThread 70,HWThread 71,HWThread 72,HWThread 73,HWThread 74,HWThread 75,HWThread 76,HWThread 77,HWThread 78,HWThread 79,HWThread 80,HWThread 81,HWThread 82,HWThread 83,HWThread 84,HWThread 85,HWThread 86,HWThread 87,HWThread 88,HWThread 89,HWThread 90,HWThread 91,HWThread 92,HWThread 93,HWThread 94,HWThread 95,HWThread 96,HWThread 97,HWThread 98,HWThread 99,HWThread 100,HWThread 101,HWThread 102,HWThread 103,HWThread 104,HWThread 105,HWThread 106,HWThread 107,HWThread 108,HWThread 109,HWThread 110,HWThread 111
Runtime (RDTSC) [s],TSC,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00,5.000149e+00
INSTR_RETIRED_ANY,FIXC0,41158314523,41184075182,40898943244,41205853231,40893469371,41207172769,41207976733,40888498023,40886490726,41149964779,40926909692,40884909077,41192138962,40963360592,41205351582,40908222916,40827780433,40904954216,41207619630,41186303219,40949707612,41223537201,41231542071,41206643814,41189227330,40909529832,40897703083,40907715985,40943695440,41224506578,40887829835,40941182942,41215973950,41165158750,40919073485,40878208802,40899237804,41165703640,41219829184,40910073087,40900167189,40945450846,41187487142,41184612340,41182379621,41195329767,40892133890,40908079203,41129255398,40887342414,41197923047,40846321558,40908950704,41212418335,2516,9890,0,14309,2509,5025,0,2509,6828,6555,2516,10590,6569,6814,2516,128081,12843,11594,6569,6814,13124,17141,2523,1548150,263,2774,6555,856427,30580,55304,46693571,5046,5046,0,7555,6555,9064,7548,18156,2516,7222,36537534,6569,5025,6569,0,6828,236568,22188,14376,14413,15670,9064,6814,6555,9078
CPU_CLK_UNHALTED_CORE,FIXC1,14939424499,14939949856,14867326870,14939911261,14873335532,14938477658,14938402664,14868842789,14867977359,14939955721,14872737482,14871461716,14938992203,14874426932,14938519691,14874987653,14867690549,14877573632,14937483935,14939198092,14878669491,14938280974,14937691614,14938027582,14937222358,14878543059,14875973318,14872468640,14878489458,14936955631,14872004162,14869434423,14936208661,14935137858,14878331470,14871928984,14873179048,14936879818,14936815706,14880348126,14880845754,14883676268,14936363445,14937257030,14935835851,14937096010,14878748057,14880321648,14937333354,14876606725,14937523058,14879487401,14884161816,14938017901,6404,15825,0,23543,4080,6086,0,3272,13741,11695,3605,14632,17123,15650,3644,67643,26613,21813,15058,15191,22204,35350,2728,725362,2728,4068,13742,584275,53673,144412,35564423,6722,7661,0,9661,33191,16332,10406,25904,4917,32575,10718876,12904,6200,15286,0,15987,400011,40608,22524,24915,35301,15246,13080,11709,38262
CPU_CLK_UNHALTED_REF,FIXC2,9971659360,9971569120,9923415520,9971485040,9927272640,9970949520,9970988720,9924500240,9923924720,9971818240,9927191280,9926445920,9971161760,9928637280,9971002400,9928634720,9923887040,9930427280,9970587520,9971535600,9931368960,9970916880,9970527600,9970947120,9970314800,9930808720,9929235280,9926954640,9931226080,9970199040,9926826640,9925184400,9969617360,9968910480,9931253760,9926681520,9927547920,9970219760,9970040960,9932414720,9932395200,9934440080,9969680320,9969868160,9969413840,9970207920,9931180960,9932260240,9970363680,9929587840,9970310880,9931616000,9934708000,9970749280,4240,10480,0,15520,2720,4080,0,2240,9040,7840,2400,9840,11360,10480,2480,45280,17840,14640,10000,10080,14880,23600,1840,483440,1760,2720,9200,389920,35760,96480,23737760,4480,5040,0,6400,22080,11040,6960,17280,3280,21760,7153840,8640,4160,10160,0,10640,267120,27280,14960,16800,23440,10240,8720,7840,25600
LONGEST_LAT_CACHE_MISS,PMC0,21981593,22203287,22332545,22517263,22508651,22021503,23161000,22542884,22602714,22178606,22568894,22723275,23137078,22825522,21975171,22751616,22591935,22526926,22736548,21888280,22499041,22357063,23075691,22820687,21811291,22714099,22695945,22642407,22665651,22435468,22872931,22391540,22155279,22302789,22647147,22406044,22539385,21945947,22342150,22549293,22917858,22748064,22130034,21950983,22389231,22376845,22370092,22384505,22579407,22702174,21930714,22649261,22562492,22788677,2,14,0,23,10,5,0,2,8,9,2,11,75,12,2,33,29,94,9,12,5,83,16,426,6,5,48,159,96,836,66211,4,40,0,14,21,7,10,36,8,72,2153,2,16,58,0,117,1447,107,13,11,95,12,2,3,129
CAS_COUNT_RD,MBOX0C0,688536782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX0C1,687730532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX1C0,688523182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX1C1,687779660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX2C0,688578684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
